simulation_id,generation,clone,clone_size,clone_fraction,average_fitness,average_age,average_passenger_mutations,driver_mutation_count,aggressiveness_score,aggressive
1,73,TP53|KRAS|EGFR|PTEN,690,0.00069,7.84465,74,4.00145,4,4.93038,1
1,74,TP53|KRAS|EGFR,996788,0.996788,6.26923,75,3.00659,3,4.07117,1
1,74,TP53|KRAS|EGFR|APC,1627,0.001627,8.27539,75,4.0,4,5.12425,1
1,74,TP53|KRAS|EGFR|BRCA1,37,3.7e-05,7.24474,75,4.0,4,4.66014,1
1,74,TP53|KRAS|EGFR|BRCA2,4,4e-06,7.24474,75,4.0,4,4.66013,1
1,74,TP53|KRAS|EGFR|PIK3CA,677,0.000677,7.80383,75,4.0,4,4.91186,1
1,74,TP53|KRAS|EGFR|PTEN,867,0.000867,7.84189,75,4.00346,4,4.92937,1
1,75,TP53|KRAS|EGFR,995902,0.995902,6.26689,76,3.00663,3,4.06994,1
1,75,TP53|KRAS|EGFR|APC,2079,0.002079,8.2723,76,4.00048,4,5.123,1
1,75,TP53|KRAS|EGFR|BRCA1,45,4.5e-05,7.24203,76,4.0,4,4.65892,1
1,75,TP53|KRAS|EGFR|BRCA2,4,4e-06,7.24203,76,4.0,4,4.65891,1
1,75,TP53|KRAS|EGFR|PIK3CA,883,0.000883,7.80099,76,4.0,4,4.91062,1
1,75,TP53|KRAS|EGFR|PTEN,1087,0.001087,7.83913,76,4.0046,4,4.92829,1
1,76,TP53|KRAS|EGFR,994717,0.994717,6.26455,77,3.00693,3,4.06868,1
1,76,TP53|KRAS|EGFR|APC,2747,0.002747,8.26921,77,4.00073,4,5.12177,1
1,76,TP53|KRAS|EGFR|BRCA1,63,6.3e-05,7.23932,77,4.0,4,4.65771,1
1,76,TP53|KRAS|EGFR|BRCA2,5,5e-06,7.23932,77,4.0,4,4.6577,1
1,76,TP53|KRAS|EGFR|PIK3CA,1124,0.001124,7.79815,77,4.0,4,4.90939,1
1,76,TP53|KRAS|EGFR|PTEN,1344,0.001344,7.83638,77,4.0067,4,4.92731,1
1,77,TP53|KRAS|EGFR,993345,0.993345,6.26221,78,3.00721,3,4.06739,1
1,77,TP53|KRAS|EGFR|APC,3559,0.003559,8.26612,78,4.00169,4,5.12063,1
1,77,TP53|KRAS|EGFR|BRCA1,60,6e-05,7.23662,78,4.0,4,4.65649,1
1,77,TP53|KRAS|EGFR|BRCA2,8,8e-06,7.23662,78,4.0,4,4.65648,1
1,77,TP53|KRAS|EGFR|PIK3CA,1394,0.001394,7.79532,78,4.00072,4,4.90824,1
1,77,TP53|KRAS|EGFR|PTEN,1634,0.001634,7.83362,78,4.0104,4,4.9265,1
1,78,TP53|KRAS|EGFR,991398,0.991398,6.25987,79,3.00764,3,4.06599,1
1,78,TP53|KRAS|EGFR|APC,4769,0.004769,8.26303,79,4.00252,4,5.11957,1
1,78,TP53|KRAS|EGFR|BRCA1,76,7.6e-05,7.23392,79,4.01316,4,4.65659,1
1,78,TP53|KRAS|EGFR|BRCA2,5,5e-06,7.23392,79,4.0,4,4.65526,1
1,78,TP53|KRAS|EGFR|PIK3CA,1719,0.001719,7.79248,79,4.00291,4,4.90725,1
1,78,TP53|KRAS|EGFR|PTEN,2033,0.002033,7.83087,79,4.01328,4,4.92562,1
1,79,TP53|KRAS|EGFR,988908,0.988908,6.25753,80,3.0079,3,4.06446,1
1,79,TP53|KRAS|EGFR|APC,6290,0.00629,8.25995,80,4.00238,4,5.11847,1
1,79,TP53|KRAS|EGFR|BRCA1,98,9.8e-05,7.23122,80,4.07143,4,4.66121,1
1,79,TP53|KRAS|EGFR|BRCA2,2,2e-06,7.23122,80,4.0,4,4.65405,1
1,79,TP53|KRAS|EGFR|PIK3CA,2128,0.002128,7.78965,80,4.00329,4,4.9061,1
1,79,TP53|KRAS|EGFR|PTEN,2574,0.002574,7.82811,80,4.01165,4,4.92433,1
1,80,TP53|KRAS|EGFR,985726,0.985726,6.2552,81,3.0082,3,4.0628,1
1,80,TP53|KRAS|EGFR|APC,8266,0.008266,8.25686,81,4.00206,4,5.11745,1
1,80,TP53|KRAS|EGFR|BRCA1,119,0.000119,7.22852,81,4.09244,4,4.6621,1
1,80,TP53|KRAS|EGFR|BRCA2,4,4e-06,7.22852,81,4.0,4,4.65283,1
1,80,TP53|KRAS|EGFR|PIK3CA,2633,0.002633,7.78681,81,4.00342,4,4.90493,1
1,80,TP53|KRAS|EGFR|PTEN,3252,0.003252,7.82536,81,4.01322,4,4.92338,1
1,81,TP53|KRAS|EGFR,981731,0.981731,6.25286,82,3.00856,3,4.06099,1
1,81,TP53|KRAS|EGFR|APC,10729,0.010729,8.25378,82,4.00168,4,5.11651,1
1,81,TP53|KRAS|EGFR|BRCA1,129,0.000129,7.22582,82,4.05426,4,4.65707,1
1,81,TP53|KRAS|EGFR|BRCA2,2,2e-06,7.22582,82,4.0,4,4.65162,1
1,81,TP53|KRAS|EGFR|PIK3CA,3322,0.003322,7.78398,82,4.00421,4,4.90388,1
1,81,TP53|KRAS|EGFR|PTEN,4087,0.004087,7.82261,82,4.01223,4,4.92221,1
1,82,TP53|KRAS|EGFR,976537,0.976537,6.25053,83,3.00877,3,4.05892,1
1,82,TP53|KRAS|EGFR|APC,14183,0.014183,8.2507,83,4.00169,4,5.11582,1
1,82,TP53|KRAS|EGFR|BRCA1,157,0.000157,7.22312,83,4.05096,4,4.65553,1
1,82,TP53|KRAS|EGFR|BRCA2,1,1e-06,7.22312,83,4.0,4,4.6504,1
1,82,TP53|KRAS|EGFR|PIK3CA,4109,0.004109,7.78115,83,4.00243,4,4.90258,1
1,82,TP53|KRAS|EGFR|PTEN,5013,0.005013,7.81986,83,4.01017,4,4.92095,1
1,83,TP53|KRAS|EGFR,970096,0.970096,6.24819,84,3.00901,3,4.05661,1
1,83,TP53|KRAS|EGFR|APC,18539,0.018539,8.24761,84,4.00232,4,5.11537,1
1,83,TP53|KRAS|EGFR|BRCA1,181,0.000181,7.22042,84,4.07182,4,4.65641,1
1,83,TP53|KRAS|EGFR|PIK3CA,4988,0.004988,7.77832,84,4.00261,4,4.9015,1
1,83,TP53|KRAS|EGFR|PTEN,6196,0.006196,7.81711,84,4.00839,4,4.91978,1
1,84,TP53|KRAS|EGFR,961740,0.96174,6.24586,85,3.00926,3,4.05391,1
1,84,TP53|KRAS|EGFR|APC,24357,0.024357,8.24453,85,4.00205,4,5.11512,1
1,84,TP53|KRAS|EGFR|BRCA1,212,0.000212,7.21772,85,4.06604,4,4.65462,1
1,84,TP53|KRAS|EGFR|BRCA2,1,1e-06,7.21772,85,4.0,4,4.64798,1
1,84,TP53|KRAS|EGFR|PIK3CA,6107,0.006107,7.77549,85,4.00327,4,4.90052,1
1,84,TP53|KRAS|EGFR|PTEN,7583,0.007583,7.81436,85,4.00844,4,4.91882,1
1,85,TP53|KRAS|EGFR,950901,0.950901,6.24352,86,3.00943,3,4.05071,1
1,85,TP53|KRAS|EGFR|APC,31825,0.031825,8.24145,86,4.0022,4,5.11524,1
1,85,TP53|KRAS|EGFR|BRCA1,253,0.000253,7.21503,86,4.06719,4,4.65353,1
1,85,TP53|KRAS|EGFR|PIK3CA,7709,0.007709,7.77266,86,4.00298,4,4.89954,1
1,85,TP53|KRAS|EGFR|PTEN,9312,0.009312,7.81161,86,4.00795,4,4.91788,1
1,86,TP53|KRAS|EGFR,937350,0.93735,6.24119,87,3.00946,3,4.04695,1
1,86,TP53|KRAS|EGFR|APC,41242,0.041242,8.23837,87,4.00233,4,5.11575,1
1,86,TP53|KRAS|EGFR|BRCA1,304,0.000304,7.21233,87,4.06908,4,4.65252,1
1,86,TP53|KRAS|EGFR|PIK3CA,9603,0.009603,7.76983,87,4.00354,4,4.8987,1
1,86,TP53|KRAS|EGFR|PTEN,11501,0.011501,7.80886,87,4.00756,4,4.91704,1
1,87,TP53|KRAS|EGFR,920379,0.920379,6.23886,88,3.00946,3,4.04251,1
1,87,TP53|KRAS|EGFR|APC,53336,0.053336,8.2353,88,4.0024,4,5.11679,1
1,87,TP53|KRAS|EGFR|BRCA1,350,0.00035,7.20964,88,4.04857,4,4.64926,1
1,87,TP53|KRAS|EGFR|BRCA2,1,1e-06,7.20964,88,4.0,4,4.64434,1
1,87,TP53|KRAS|EGFR|BRCA2|PIK3CA,1,1e-06,8.97557,88,5.0,5,5.789,1
1,87,TP53|KRAS|EGFR|PIK3CA,11705,0.011705,7.76701,88,4.0041,4,4.8979,1
1,87,TP53|KRAS|EGFR|PTEN,14228,0.014228,7.80612,88,4.00865,4,4.91646,1
1,88,TP53|KRAS|EGFR,899350,0.89935,6.23653,89,3.00983,3,4.03729,1
1,88,TP53|KRAS|EGFR|APC,68717,0.068717,8.23222,89,4.00265,4,5.11851,1
1,88,TP53|KRAS|EGFR|APC|PTEN,1,1e-06,10.3004,89,5.0,5,6.3852,1
1,88,TP53|KRAS|EGFR|BRCA1,434,0.000434,7.20694,89,4.03917,4,4.64713,1
1,88,TP53|KRAS|EGFR|BRCA2,4,4e-06,7.20694,89,4.0,4,4.64313,1
1,88,TP53|KRAS|EGFR|BRCA2|PIK3CA,3,3e-06,8.9723,89,5.0,5,5.78754,1
1,88,TP53|KRAS|EGFR|PIK3CA,14032,0.014032,7.76418,89,4.00392,4,4.89708,1
1,88,TP53|KRAS|EGFR|PTEN,17459,0.017459,7.80337,89,4.00859,4,4.91587,1
1,89,TP53|KRAS|EGFR,872811,0.872811,6.2342,90,3.0102,3,4.03097,1
1,89,TP53|KRAS|EGFR|APC,88355,0.088355,8.22915,90,4.00282,4,5.12107,1
1,89,TP53|KRAS|EGFR|BRCA1,501,0.000501,7.20425,90,4.0519,4,4.6472,1
1,89,TP53|KRAS|EGFR|BRCA2,5,5e-06,7.20425,90,4.0,4,4.64191,1
1,89,TP53|KRAS|EGFR|BRCA2|PIK3CA,4,4e-06,8.96904,90,5.0,5,5.78607,1
1,89,TP53|KRAS|EGFR|PIK3CA,17077,0.017077,7.76136,90,4.00392,4,4.89642,1
1,89,TP53|KRAS|EGFR|PIK3CA|PTEN,1,1e-06,11.0485,90,5.0,5,6.72181,1
1,89,TP53|KRAS|EGFR|PTEN,21246,0.021246,7.80063,90,4.0089,4,4.91542,1
1,90,TP53|KRAS|EGFR,840886,0.840886,6.23187,91,3.01057,3,4.02358,1
1,90,TP53|KRAS|EGFR|APC,112595,0.112595,8.22607,91,4.00312,4,5.12456,1
1,90,TP53|KRAS|EGFR|BRCA1,587,0.000587,7.20156,91,4.04429,4,4.64525,1
1,90,TP53|KRAS|EGFR|BRCA2,3,3e-06,7.20156,91,4.0,4,4.6407,1
1,90,TP53|KRAS|EGFR|BRCA2|PIK3CA,5,5e-06,8.96577,91,5.0,5,5.7846,1
1,90,TP53|KRAS|EGFR|PIK3CA,20231,0.020231,7.75853,91,4.00351,4,4.89574,1
1,90,TP53|KRAS|EGFR|PIK3CA|PTEN,2,2e-06,11.0446,91,5.0,5,6.72009,1
1,90,TP53|KRAS|EGFR|PTEN,25691,0.025691,7.79788,91,4.0086,4,4.91505,1
1,91,TP53|KRAS|EGFR,802452,0.802452,6.22954,92,3.01064,3,4.01485,1
1,91,TP53|KRAS|EGFR|APC,142203,0.142203,8.223,92,4.00337,4,5.12913,1
1,91,TP53|KRAS|EGFR|BRCA1,609,0.000609,7.19887,92,4.05911,4,4.64552,1
1,91,TP53|KRAS|EGFR|BRCA2,2,2e-06,7.19887,92,4.0,4,4.63949,1
1,91,TP53|KRAS|EGFR|BRCA2|PIK3CA,4,4e-06,8.96251,92,5.0,5,5.78313,1
1,91,TP53|KRAS|EGFR|PIK3CA,23954,0.023954,7.75571,92,4.00296,4,4.89516,1
1,91,TP53|KRAS|EGFR|PIK3CA|PTEN,3,3e-06,11.0408,92,5.0,5,6.71838,1
1,91,TP53|KRAS|EGFR|PTEN,30773,0.030773,7.79514,92,4.00851,4,4.91482,1
1,92,TP53|KRAS|EGFR,758136,0.758136,6.22722,93,3.01084,3,4.00496,1
1,92,TP53|KRAS|EGFR|APC,177096,0.177096,8.21993,93,4.0034,4,5.13473,1
1,92,TP53|KRAS|EGFR|APC|PTEN,1,1e-06,10.286,93,5.0,5,6.37868,1
1,92,TP53|KRAS|EGFR|BRCA1,681,0.000681,7.19618,93,4.06461,4,4.64488,1
1,92,TP53|KRAS|EGFR|BRCA2,2,2e-06,7.19618,93,4.0,4,4.63828,1
1,92,TP53|KRAS|EGFR|BRCA2|APC,1,1e-06,9.49896,93,5.0,5,6.02453,1
1,92,TP53|KRAS|EGFR|BRCA2|PIK3CA,6,6e-06,8.95925,93,5.0,5,5.78166,1
1,92,TP53|KRAS|EGFR|PIK3CA,28016,0.028016,7.75289,93,4.0035,4,4.89475,1
1,92,TP53|KRAS|EGFR|PIK3CA|PTEN,3,3e-06,11.037,93,5.0,5,6.71666,1
1,92,TP53|KRAS|EGFR|PTEN,36058,0.036058,7.7924,93,4.00896,4,4.91469,1
1,93,TP53|KRAS|EGFR,706506,0.706506,6.22489,94,3.01124,3,3.99363,1
1,93,TP53|KRAS|EGFR|APC,217967,0.217967,8.21686,94,4.00374,4,5.14155,1
1,93,TP53|KRAS|EGFR|APC|PTEN,3,3e-06,10.2823,94,5.0,5,6.37706,1
1,93,TP53|KRAS|EGFR|BRCA1,789,0.000789,7.19349,94,4.06464,4,4.64369,1
1,93,TP53|KRAS|EGFR|BRCA2,2,2e-06,7.19349,94,4.0,4,4.63707,1
1,93,TP53|KRAS|EGFR|BRCA2|APC,2,2e-06,9.49541,94,5.0,5,6.02294,1
1,93,TP53|KRAS|EGFR|BRCA2|PIK3CA,13,1.3e-05,8.95599,94,5.0,5,5.7802,1
1,93,TP53|KRAS|EGFR|PIK3CA,32758,0.032758,7.75007,94,4.0036,4,4.89444,1
1,93,TP53|KRAS|EGFR|PIK3CA|PTEN,4,4e-06,11.0332,94,5.0,5,6.71494,1
1,93,TP53|KRAS|EGFR|PTEN,41956,0.041956,7.78966,94,4.00953,4,4.91469,1
1,94,TP53|KRAS|EGFR,648119,0.648119,6.22256,95,3.01157,3,3.98094,1
1,94,TP53|KRAS|EGFR|APC,264739,0.264739,8.21379,95,4.00389,4,5.14954,1
1,94,TP53|KRAS|EGFR|APC|PTEN,4,4e-06,10.2787,95,5.0,5,6.37543,1
1,94,TP53|KRAS|EGFR|BRCA1,885,0.000885,7.19081,95,4.07684,4,4.64372,1
1,94,TP53|KRAS|EGFR|BRCA1|PIK3CA,1,1e-06,8.95273,95,5.0,5,5.77873,1
1,94,TP53|KRAS|EGFR|BRCA2|APC,3,3e-06,9.49186,95,5.0,5,6.02134,1
1,94,TP53|KRAS|EGFR|BRCA2|PIK3CA,17,1.7e-05,8.95273,95,5.0,5,5.77873,1
1,94,TP53|KRAS|EGFR|PIK3CA,37980,0.03798,7.74725,95,4.0034,4,4.8942,1
1,94,TP53|KRAS|EGFR|PIK3CA|PTEN,8,8e-06,11.0294,95,5.0,5,6.71323,1
1,94,TP53|KRAS|EGFR|PTEN,48244,0.048244,7.78692,95,4.0097,4,4.91473,1
1,95,TP53|KRAS|EGFR,586071,0.586071,6.22024,96,3.01197,3,3.96752,1
1,95,TP53|KRAS|EGFR|APC,315874,0.315874,8.21072,96,4.00401,4,5.1584,1
1,95,TP53|KRAS|EGFR|APC|PIK3CA,1,1e-06,10.2226,96,5.0,5,6.35019,1
1,95,TP53|KRAS|EGFR|APC|PTEN,3,3e-06,10.2751,96,5.0,5,6.3738,1
1,95,TP53|KRAS|EGFR|BRCA1,877,0.000877,7.18812,96,4.08096,4,4.64293,1
1,95,TP53|KRAS|EGFR|BRCA1|PIK3CA,2,2e-06,8.94948,96,5.0,5,5.77726,1
1,95,TP53|KRAS|EGFR|BRCA2|APC,5,5e-06,9.48832,96,5.0,5,6.01974,1
1,95,TP53|KRAS|EGFR|BRCA2|PIK3CA,22,2.2e-05,8.94948,96,5.0,5,5.77727,1
1,95,TP53|KRAS|EGFR|PIK3CA,42490,0.04249,7.74443,96,4.00391,4,4.89388,1
1,95,TP53|KRAS|EGFR|PIK3CA|PTEN,19,1.9e-05,11.0256,96,5.0,5,6.71152,1
1,95,TP53|KRAS|EGFR|PTEN,54636,0.054636,7.78418,96,4.00966,4,4.91477,1
1,96,TP53|KRAS|EGFR,520513,0.520513,6.21792,97,3.01236,3,3.9534,1
1,96,TP53|KRAS|EGFR|APC,370919,0.370919,8.20765,97,4.0044,4,5.16807,1
1,96,TP53|KRAS|EGFR|APC|PIK3CA,3,3e-06,10.2189,97,5.0,5,6.34852,1
1,96,TP53|KRAS|EGFR|APC|PTEN,7,7e-06,10.2715,97,5.0,5,6.37218,1
1,96,TP53|KRAS|EGFR|BRCA1,886,0.000886,7.18543,97,4.09142,4,4.64277,1
1,96,TP53|KRAS|EGFR|BRCA1|PIK3CA,4,4e-06,8.94622,97,5.0,5,5.7758,1
1,96,TP53|KRAS|EGFR|BRCA2|APC,13,1.3e-05,9.48477,97,5.0,5,6.01815,1
1,96,TP53|KRAS|EGFR|BRCA2|PIK3CA,33,3.3e-05,8.94622,97,5.0,5,5.77581,1
1,96,TP53|KRAS|EGFR|PIK3CA,46919,0.046919,7.74161,97,4.00375,4,4.89348,1
1,96,TP53|KRAS|EGFR|PIK3CA|PTEN,32,3.2e-05,11.0218,97,5.0,5,6.70981,1
1,96,TP53|KRAS|EGFR|PTEN,60671,0.060671,7.78144,97,4.01022,4,4.9148,1
1,97,TP53|KRAS|EGFR,453860,0.45386,6.21559,98,3.01268,3,3.93906,1
1,97,TP53|KRAS|EGFR|APC,427965,0.427965,8.20459,98,4.00449,4,5.17811,1
1,97,TP53|KRAS|EGFR|APC|PIK3CA,6,6e-06,10.2152,98,5.0,5,6.34685,1
1,97,TP53|KRAS|EGFR|APC|PTEN,6,6e-06,10.2679,98,5.0,5,6.37055,1
1,97,TP53|KRAS|EGFR|BRCA1,895,0.000895,7.18275,98,4.0905,4,4.64147,1
1,97,TP53|KRAS|EGFR|BRCA1|PIK3CA,8,8e-06,8.94297,98,5.0,5,5.77434,1
1,97,TP53|KRAS|EGFR|BRCA2|APC,22,2.2e-05,9.48123,98,5.0,5,6.01656,1
1,97,TP53|KRAS|EGFR|BRCA2|PIK3CA,47,4.7e-05,8.94297,98,5.0,5,5.77434,1
1,97,TP53|KRAS|EGFR|PIK3CA,50732,0.050732,7.7388,98,4.00434,4,4.89304,1
1,97,TP53|KRAS|EGFR|PIK3CA|PTEN,62,6.2e-05,11.018,98,5.0,5,6.7081,1
1,97,TP53|KRAS|EGFR|PTEN,66397,0.066397,7.7787,98,4.00977,4,4.91467,1
1,98,TP53|KRAS|EGFR,390409,0.390409,6.21327,99,3.01274,3,3.92533,1
1,98,TP53|KRAS|EGFR|APC,483895,0.483895,8.20152,99,4.00475,4,5.18794,1
1,98,TP53|KRAS|EGFR|APC|PIK3CA,8,8e-06,10.2115,99,5.0,5,6.34517,1
1,98,TP53|KRAS|EGFR|APC|PTEN,7,7e-06,10.2643,99,5.0,5,6.36893,1
1,98,TP53|KRAS|EGFR|BRCA1,921,0.000921,7.18007,99,4.10206,4,4.64142,1
1,98,TP53|KRAS|EGFR|BRCA1|PIK3CA,10,1e-05,8.93971,99,5.0,5,5.77287,1
1,98,TP53|KRAS|EGFR|BRCA2|APC,22,2.2e-05,9.47769,99,5.0,5,6.01496,1
1,98,TP53|KRAS|EGFR|BRCA2|PIK3CA,48,4.8e-05,8.93971,99,5.0,5,5.77288,1
1,98,TP53|KRAS|EGFR|PIK3CA,53903,0.053903,7.73598,99,4.00466,4,4.89244,1
1,98,TP53|KRAS|EGFR|PIK3CA|PTEN,86,8.6e-05,11.0142,99,5.0,5,6.70639,1
1,98,TP53|KRAS|EGFR|PTEN,70691,0.070691,7.77597,99,4.00976,4,4.9143,1
1,99,TP53|KRAS|EGFR,330400,0.3304,6.21095,100,3.01308,3,3.91232,1
1,99,TP53|KRAS|EGFR|APC,537689,0.537689,8.19846,100,4.00496,4,5.19734,1
1,99,TP53|KRAS|EGFR|APC|PIK3CA,11,1.1e-05,10.2078,100,5.0,5,6.3435,1
1,99,TP53|KRAS|EGFR|APC|PTEN,10,1e-05,10.2607,100,5.0,5,6.3673,1
1,99,TP53|KRAS|EGFR|BRCA1,944,0.000944,7.17738,100,4.09852,4,4.63986,1
1,99,TP53|KRAS|EGFR|BRCA1|APC,1,1e-06,9.47415,100,5.0,5,6.01337,1
1,99,TP53|KRAS|EGFR|BRCA1|PIK3CA,10,1e-05,8.93646,100,5.0,5,5.77141,1
1,99,TP53|KRAS|EGFR|BRCA2|APC,32,3.2e-05,9.47415,100,5.0,5,6.01337,1
1,99,TP53|KRAS|EGFR|BRCA2|PIK3CA,47,4.7e-05,8.93646,100,5.0,5,5.77142,1
1,99,TP53|KRAS|EGFR|PIK3CA,56357,0.056357,7.73317,100,4.0047,4,4.89167,1
1,99,TP53|KRAS|EGFR|PIK3CA|PTEN,112,0.000112,11.0104,100,5.0,5,6.70469,1
1,99,TP53|KRAS|EGFR|PTEN,74387,0.074387,7.77323,100,4.01045,4,4.91388,1
2,0,BRCA2,2,2e-06,1.48877,1,1.0,1,1.01994,0
2,0,EGFR,1,1e-06,1.62256,1,1.0,1,1.08015,0
2,0,Healthy,999995,0.999995,1.29805,1,0.0001,0,0.784132,0
2,0,KRAS,2,2e-06,1.75237,1,1.0,1,1.13857,0
2,1,EGFR,4,4e-06,1.62013,2,1.0,1,1.07906,0
2,1,Healthy,999990,0.99999,1.29611,2,0.000200002,0,0.783265,0
2,1,KRAS,4,4e-06,1.74974,2,1.0,1,1.13738,0
2,1,PIK3CA,1,1e-06,1.71117,2,1.0,1,1.12003,0
2,1,PTEN,1,1e-06,1.71455,2,1.0,1,1.12155,0
2,2,BRCA2,1,1e-06,1.4843,3,1.0,1,1.01794,0
2,2,EGFR,4,4e-06,1.6177,3,1.0,1,1.07797,0
2,2,Healthy,999986,0.999986,1.29416,3,0.000326005,0,0.782402,0
2,2,KRAS,5,5e-06,1.74712,3,1.0,1,1.1362,0
2,2,PIK3CA,2,2e-06,1.70876,3,1.0,1,1.11894,0
2,2,TP53,2,2e-06,1.93918,3,1.0,1,1.22263,0
2,3,APC,1,1e-06,1.55066,4,1.0,1,1.0478,0
2,3,BRCA2,3,3e-06,1.48208,4,1.0,1,1.01694,0
2,3,EGFR,7,7e-06,1.61528,4,1.0,1,1.07688,0
2,3,Healthy,999979,0.999979,1.29222,4,0.000396008,0,0.781535,0
2,3,KRAS,5,5e-06,1.7445,4,1.0,1,1.13503,0
2,3,PIK3CA,2,2e-06,1.70635,4,1.0,1,1.11786,0
2,3,TP53,3,3e-06,1.93839,4,1.0,1,1.22227,0
2,4,BRCA2,4,4e-06,1.47985,5,1.0,1,1.01594,0
2,4,EGFR,10,1e-05,1.61285,5,1.0,1,1.07579,0
2,4,Healthy,999968,0.999968,1.29028,5,0.000498016,0,0.78067,0
2,4,KRAS,8,8e-06,1.74188,5,1.0,1,1.13385,0
2,4,PIK3CA,3,3e-06,1.70395,5,1.0,1,1.11678,0
2,4,PTEN,1,1e-06,1.70751,5,1.0,1,1.11838,0
2,4,TP53,6,6e-06,1.9376,5,1.0,1,1.22192,0
2,5,BRCA2,5,5e-06,1.47763,6,1.0,1,1.01494,0
2,5,EGFR,10,1e-05,1.61043,6,1.0,1,1.0747,0
2,5,Healthy,999949,0.999949,1.28835,6,0.000573029,0,0.779803,0
2,5,KRAS,12,1.2e-05,1.73927,6,1.0,1,1.13267,0
2,5,PIK3CA,10,1e-05,1.70155,6,1.0,1,1.1157,0
2,5,PTEN,1,1e-06,1.70518,6,1.0,1,1.11733,0
2,5,TP53,13,1.3e-05,1.93681,6,1.0,1,1.22157,0
2,6,BRCA2,4,4e-06,1.47542,7,1.0,1,1.01394,0
2,6,EGFR,12,1.2e-05,1.60802,7,1.0,1,1.07361,0
2,6,Healthy,999932,0.999932,1.28641,7,0.000667045,0,0.778939,0
2,6,KRAS,15,1.5e-05,1.73666,7,1.0,1,1.1315,0
2,6,PIK3CA,15,1.5e-05,1.69915,7,1.0,1,1.11462,0
2,6,PTEN,2,2e-06,1.70284,7,1.0,1,1.11628,0
2,6,TP53,20,2e-05,1.93602,7,1.0,1,1.22121,0
2,7,BRCA2,3,3e-06,1.4732,8,1.0,1,1.01294,0
2,7,EGFR,13,1.3e-05,1.6056,8,1.0,1,1.07252,0
2,7,Healthy,999909,0.999909,1.28448,8,0.000706064,0,0.77807,0
2,7,KRAS,19,1.9e-05,1.73405,8,1.0,1,1.13033,0
2,7,PIK3CA,11,1.1e-05,1.69676,8,1.0,1,1.11354,0
2,7,PTEN,3,3e-06,1.70051,8,1.0,1,1.11523,0
2,7,TP53,42,4.2e-05,1.93523,8,1.0,1,1.22086,0
2,8,APC,1,1e-06,1.53907,9,1.0,1,1.04258,0
2,8,BRCA2,3,3e-06,1.47099,9,1.0,1,1.01195,0
2,8,EGFR,16,1.6e-05,1.60319,9,1.0,1,1.07144,0
2,8,Healthy,999878,0.999878,1.28255,9,0.000756092,0,0.777201,0
2,8,KRAS,29,2.9e-05,1.73145,9,1.0,1,1.12916,0
2,8,PIK3CA,15,1.5e-05,1.69436,9,1.0,1,1.11247,0
2,8,PTEN,5,5e-06,1.69818,9,1.0,1,1.11418,0
2,8,TP53,53,5.3e-05,1.93444,9,1.01887,1,1.22239,0
2,9,BRCA2,5,5e-06,1.46878,10,1.0,1,1.01095,0
2,9,EGFR,24,2.4e-05,1.60079,10,1.0,1,1.07036,0
2,9,Healthy,999839,0.999839,1.28063,10,0.000844136,0,0.776335,0
2,9,KRAS,41,4.1e-05,1.72885,10,1.0,1,1.12799,0
2,9,PIK3CA,18,1.8e-05,1.69198,10,1.0,1,1.11139,0
2,9,PTEN,6,6e-06,1.69585,10,1.0,1,1.11313,0
2,9,TP53,67,6.7e-05,1.93365,10,1.01493,1,1.22165,0
2,10,BRCA2,1,1e-06,1.46658,11,1.0,1,1.00996,0
2,10,EGFR,35,3.5e-05,1.59838,11,1.0,1,1.06928,0
2,10,Healthy,999784,0.999784,1.27871,11,0.000923199,0,0.775467,0
2,10,KRAS,57,5.7e-05,1.72625,11,1.0,1,1.12683,0
2,10,PIK3CA,25,2.5e-05,1.68959,11,1.0,1,1.11032,0
2,10,PTEN,11,1.1e-05,1.69353,11,1.0,1,1.11209,0
2,10,TP53,87,8.7e-05,1.93286,11,1.01149,1,1.22095,0
2,11,APC,2,2e-06,1.53214,12,1.0,1,1.03946,0
2,11,BRCA2,3,3e-06,1.46438,12,1.0,1,1.00897,0
2,11,EGFR,43,4.3e-05,1.59598,12,1.0,1,1.0682,0
2,11,Healthy,999699,0.999699,1.27679,12,0.00101431,0,0.774595,0
2,11,KRAS,74,7.4e-05,1.72366,12,1.0,1,1.12566,0
2,11,PIK3CA,43,4.3e-05,1.68721,12,1.0,1,1.10925,0
2,11,PTEN,15,1.5e-05,1.69121,12,1.0,1,1.11105,0
2,11,TP53,121,0.000121,1.93207,12,1.04132,1,1.22359,0
2,12,APC,2,2e-06,1.52984,13,1.0,1,1.03843,0
2,12,BRCA2,3,3e-06,1.46218,13,1.0,1,1.00798,0
2,12,EGFR,58,5.8e-05,1.59359,13,1.0,1,1.06713,0
2,12,Healthy,999570,0.99957,1.27487,13,0.00106246,0,0.773711,0
2,12,KRAS,91,9.1e-05,1.72107,13,1.0,1,1.1245,0
2,12,PIK3CA,56,5.6e-05,1.68483,13,1.0,1,1.10818,0
2,12,PTEN,15,1.5e-05,1.68889,13,1.0,1,1.11,0
2,12,TP53,205,0.000205,1.93129,13,1.06341,1,1.22546,0
2,13,APC,3,3e-06,1.52754,14,1.0,1,1.0374,0
2,13,BRCA2,2,2e-06,1.45998,14,1.0,1,1.00699,0
